,aptNm,buildYear,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,excluUseAr,floor,sggCd,umdNm,dealYearMonth
296,새서울,1983,24000.0,25,2,2022,중개거래,56.7,4,41281,관산동,20222
297,삼송2차원흥역동원로얄듀크비스타,2020,80000.0,17,2,2022,중개거래,84.9867,33,41281,원흥동,20222
298,일신건영아파트(일신),1997,65000.0,27,2,2022,중개거래,99.78,7,41281,행신동,20222
299,소만마을1단지,1995,37000.0,25,2,2022,중개거래,45.48,8,41281,행신동,20222
300,임창(488-56),1988,20000.0,24,2,2022,직거래,43.02,3,41281,성사동,20222
301,도래울파크뷰(PARKVIEW),2013,78000.0,22,2,2022,중개거래,84.88,10,41281,도내동,20222
302,은빛마을6단지,1996,98000.0,17,2,2022,중개거래,132.81,6,41281,화정동,20222
303,샘터마을(효성),1997,81000.0,2,2,2022,직거래,134.88,19,41281,행신동,20222
304,원흥호반베르디움더퍼스트5단지,2017,82000.0,6,2,2022,중개거래,84.9491,5,41281,도내동,20222
305,삼송2차원흥역동원로얄듀크비스타,2020,80000.0,28,2,2022,중개거래,84.9867,29,41281,원흥동,20222
306,소만마을(풍림),1994,37250.0,26,2,2022,중개거래,45.36,11,41281,행신동,20222
307,햇빛주공23,1996,39900.0,24,2,2022,중개거래,59.56,1,41281,행신동,20222
308,달빛마을(부영)2,1996,32000.0,11,2,2022,중개거래,50.0,18,41281,화정동,20222
309,소만마을9단지,1995,33000.0,19,2,2022,중개거래,43.76,4,41281,행신동,20222
310,햇빛주공23,1996,43000.0,27,2,2022,중개거래,59.93,14,41281,행신동,20222
311,삼송2차아이파크,2015,64000.0,23,2,2022,직거래,74.988,16,41281,삼송동,20222
312,금호,2000,40000.0,22,2,2022,중개거래,56.48,7,41281,토당동,20222
313,동산마을22단지호반베르디움,2012,85500.0,12,2,2022,중개거래,84.954,7,41281,동산동,20222
314,소만마을(성원)6,1995,43000.0,13,2,2022,중개거래,49.77,9,41281,행신동,20222
315,삼송2차아이파크,2015,60000.0,25,2,2022,직거래,74.988,8,41281,삼송동,20222
316,소만마을(대명)7,1995,45950.0,5,2,2022,중개거래,59.04,6,41281,행신동,20222
317,소만마을(대명)7,1995,47500.0,3,2,2022,중개거래,59.04,4,41281,행신동,20222
318,소만마을3단지(늘푸른아파트),1996,42500.0,21,2,2022,중개거래,51.03,4,41281,행신동,20222
319,옥빛마을(주공)17(에듀뷰),1997,63000.0,16,2,2022,중개거래,84.79,11,41281,화정동,20222
320,삼혜그린뷰,2003,40000.0,8,2,2022,중개거래,84.32,7,41281,주교동,20222
321,능곡현대홈타운2,2002,65000.0,3,2,2022,중개거래,84.45,23,41281,토당동,20222
322,소만마을1단지,1995,35000.0,15,2,2022,중개거래,45.48,4,41281,행신동,20222
323,무원마을(기산),1994,58000.0,5,2,2022,중개거래,101.91,10,41281,행신동,20222
324,옥빛마을(일신건영)13(휴먼빌),1995,54700.0,11,2,2022,중개거래,59.835,1,41281,화정동,20222
325,동산마을22단지호반베르디움,2012,65000.0,19,2,2022,직거래,84.9713,7,41281,동산동,20222
326,고양삼송동원로얄듀크,2012,58100.0,19,2,2022,중개거래,84.9609,13,41281,삼송동,20222
327,햇빛주공23,1996,41800.0,12,2,2022,중개거래,59.97,6,41281,행신동,20222
328,햇빛주공23,1996,46000.0,16,2,2022,중개거래,59.56,10,41281,행신동,20222
329,은빛마을11단지,1996,56900.0,9,2,2022,중개거래,60.0,12,41281,화정동,20222
330,별빛마을9단지(코오롱),1995,65500.0,11,2,2022,중개거래,84.93,17,41281,화정동,20222
331,신원당(태영6),1993,38000.0,8,2,2022,중개거래,54.91,6,41281,성사동,20222
332,은빛마을11단지,1996,57000.0,15,2,2022,중개거래,60.0,11,41281,화정동,20222
333,대동피렌체주상복합,2006,37000.0,17,2,2022,중개거래,84.95,5,41281,주교동,20222
334,소만마을9단지,1995,34500.0,17,2,2022,중개거래,43.76,12,41281,행신동,20222
335,달빛마을(부영)2,1996,43000.0,13,2,2022,중개거래,59.65,10,41281,화정동,20222
336,달빛마을3단지,1995,55000.0,9,2,2022,중개거래,84.95,1,41281,화정동,20222
337,도래울센트럴더포레,2014,77000.0,9,2,2022,중개거래,84.98,22,41281,도내동,20222
338,신원당(태영2),1993,44800.0,8,2,2022,중개거래,59.04,9,41281,성사동,20222
339,도래울센트럴더포레,2014,65000.0,8,2,2022,중개거래,74.98,12,41281,도내동,20222
341,삼송10단지동일스위트2차,2018,68000.0,6,2,2022,중개거래,66.0932,5,41281,신원동,20222
342,화성그린빌,1998,27200.0,6,2,2022,중개거래,84.64,3,41281,고양동,20222
343,새서울,1983,18000.0,13,2,2022,중개거래,42.84,4,41281,관산동,20222
344,한라비발디,2004,73000.0,14,2,2022,중개거래,84.8753,20,41281,토당동,20222
345,샘터주공2,1996,43600.0,12,2,2022,중개거래,59.93,2,41281,행신동,20222
346,새서울,1983,23500.0,9,2,2022,중개거래,56.7,5,41281,관산동,20222
347,신원당(태영2),1993,44000.0,5,2,2022,중개거래,59.04,3,41281,성사동,20222
348,백송마을(우성),1992,36000.0,28,2,2022,중개거래,52.92,1,41285,백석동,20222
349,쌍용,2002,65000.0,25,2,2022,중개거래,144.0247,18,41285,풍동,20222
350,하늘마을주공5단지,2007,56000.0,23,2,2022,중개거래,84.69,10,41285,중산동,20222
351,숲속마을(7단지),2006,49800.0,24,2,2022,중개거래,84.78,8,41285,풍동,20222
352,일산풍동5차성원상떼빌,2003,50000.0,21,2,2022,중개거래,84.94,10,41285,풍동,20222
353,하늘마을주공5단지,2007,40000.0,15,2,2022,직거래,84.67,11,41285,중산동,20222
354,강촌마을(한양6),1998,25900.0,26,2,2022,중개거래,35.1,5,41285,마두동,20222
355,백마마을(벽산),1994,91000.0,26,2,2022,중개거래,134.9,14,41285,마두동,20222
356,중산마을5(건영),1995,33000.0,18,2,2022,중개거래,59.99,3,41285,중산동,20222
357,강촌마을(우방),1993,70200.0,28,2,2022,중개거래,84.94,7,41285,마두동,20222
358,중산마을5(건영),1995,31000.0,15,2,2022,중개거래,59.945,2,41285,중산동,20222
359,백송마을(두산),1994,42800.0,25,2,2022,중개거래,59.76,8,41285,백석동,20222
360,위시티블루밍5단지,2010,81700.0,25,2,2022,중개거래,101.94,30,41285,식사동,20222
361,숲속마을8단지,2006,42500.0,12,2,2022,중개거래,59.91,2,41285,풍동,20222
362,일산풍동5차성원상떼빌,2003,50000.0,15,2,2022,중개거래,84.94,4,41285,풍동,20222
363,호수마을(현대),1994,50000.0,16,2,2022,중개거래,59.925,4,41285,장항동,20222
364,중산마을5(건영),1995,30400.0,18,2,2022,중개거래,59.945,2,41285,중산동,20222
365,중산마을5(건영),1995,30000.0,21,2,2022,중개거래,59.99,4,41285,중산동,20222
366,현대그린,1989,6900.0,7,2,2022,중개거래,38.52,5,41285,사리현동,20222
367,백송마을(두산),1994,42000.0,12,2,2022,중개거래,59.76,14,41285,백석동,20222
368,산들마을2(대림),2002,56000.0,4,2,2022,중개거래,116.55,4,41285,중산동,20222
369,성원2차,1998,37600.0,22,2,2022,중개거래,59.76,13,41285,풍동,20222
370,위시티일산자이2단지,2010,143000.0,19,2,2022,중개거래,209.4897,23,41285,식사동,20222
371,백송마을(임광),1994,35000.0,16,2,2022,중개거래,59.34,2,41285,백석동,20222
372,위시티일산자이2단지,2010,121000.0,19,2,2022,중개거래,163.25,16,41285,식사동,20222
373,숲속마을(7단지),2006,54000.0,25,2,2022,직거래,84.78,9,41285,풍동,20222
374,강촌마을(동아),1992,68500.0,19,2,2022,중개거래,84.96,13,41285,마두동,20222
375,백송마을(풍림),1992,47500.0,24,2,2022,중개거래,59.88,5,41285,백석동,20222
376,중산마을3단지(일신),1995,33000.0,25,2,2022,직거래,59.845,8,41285,중산동,20222
377,백송마을(우성),1992,33500.0,9,2,2022,중개거래,52.92,3,41285,백석동,20222
378,일산센트럴아이파크,2018,83000.0,22,2,2022,중개거래,84.9854,25,41285,중산동,20222
379,위시티일산자이1단지,2010,71000.0,16,2,2022,중개거래,84.8793,6,41285,식사동,20222
380,호수마을(현대),1994,60500.0,19,2,2022,중개거래,70.14,5,41285,장항동,20222
381,백송마을(선경),1994,52000.0,12,2,2022,중개거래,71.37,11,41285,백석동,20222
382,하늘마을주공5단지,2007,59000.0,11,2,2022,중개거래,84.67,18,41285,중산동,20222
383,일산요진와이시티,2016,60000.0,4,2,2022,직거래,59.89,55,41285,백석동,20222
384,위시티휴먼빌,2014,72300.0,4,2,2022,중개거래,118.69,10,41285,식사동,20222
385,SKVIEW,2003,58000.0,21,2,2022,중개거래,84.3198,9,41285,식사동,20222
386,백마마을(청구),1994,82000.0,12,2,2022,중개거래,101.0,11,41285,마두동,20222
387,SKVIEW,2003,60000.0,4,2,2022,중개거래,84.3198,19,41285,식사동,20222
388,백마마을(금호),1995,34000.0,4,2,2022,중개거래,41.85,5,41285,마두동,20222
389,중산마을8(대우),1995,51000.0,9,2,2022,중개거래,99.69,6,41285,중산동,20222
390,일산요진와이시티,2016,70000.0,2,2,2022,중개거래,59.89,2,41285,백석동,20222
391,중산마을1단지(두산),1995,21900.0,16,2,2022,중개거래,37.35,3,41285,중산동,20222
392,중산마을1단지(두산),1995,34700.0,3,2,2022,중개거래,59.97,5,41285,중산동,20222
393,숲속마을8단지,2006,41800.0,14,2,2022,중개거래,59.72,18,41285,풍동,20222
394,현대그린,1989,6600.0,10,2,2022,직거래,38.52,5,41285,사리현동,20222
395,하늘마을2단지,2007,52500.0,14,2,2022,중개거래,84.72,17,41285,중산동,20222
396,현대그린,1989,6800.0,9,2,2022,중개거래,38.52,5,41285,사리현동,20222
397,현대그린,1989,8200.0,15,2,2022,중개거래,38.52,2,41285,사리현동,20222
398,호수마을(대우),1996,63000.0,5,2,2022,중개거래,84.962,18,41285,장항동,20222
399,백송마을(대림),1993,47000.0,10,2,2022,중개거래,58.74,11,41285,백석동,20222
400,강촌마을(동아),1992,100000.0,5,2,2022,중개거래,154.02,9,41285,마두동,20222
401,흰돌마을(서안),1994,55500.0,14,2,2022,중개거래,73.17,8,41285,백석동,20222
402,SKVIEW,2003,57000.0,12,2,2022,중개거래,84.3198,11,41285,식사동,20222
403,하늘마을2단지,2007,47000.0,5,2,2022,중개거래,75.26,17,41285,중산동,20222
404,숲속마을(7단지),2006,54000.0,8,2,2022,중개거래,84.97,8,41285,풍동,20222
405,백송마을(삼부),1993,51000.0,9,2,2022,중개거래,84.99,2,41285,백석동,20222
406,백송마을(대우),1994,37700.0,14,2,2022,중개거래,58.626,6,41285,백석동,20222
407,은행마을1(동문),2002,39000.0,10,2,2022,직거래,84.4459,10,41285,풍동,20222
408,은행마을1(동문),2002,46000.0,3,2,2022,중개거래,72.6283,8,41285,풍동,20222
409,중산마을1단지(두산),1995,21500.0,14,2,2022,중개거래,37.35,6,41285,중산동,20222
410,백송마을(임광),1994,36600.0,5,2,2022,중개거래,59.34,9,41285,백석동,20222
411,중산마을1단지(두산),1995,21300.0,7,2,2022,중개거래,37.35,1,41285,중산동,20222
412,흰돌마을(한진),1994,73000.0,11,2,2022,중개거래,84.69,13,41285,백석동,20222
413,숲속마을8단지,2006,41300.0,9,2,2022,중개거래,59.91,9,41285,풍동,20222
414,중산마을7(코오롱),1995,52000.0,5,2,2022,중개거래,134.97,12,41285,중산동,20222
415,호수마을(롯데),1994,88000.0,6,2,2022,중개거래,134.88,1,41285,장항동,20222
416,중산마을2(코오롱),1995,28500.0,7,2,2022,중개거래,49.77,9,41285,중산동,20222
417,청원네이처빌,2004,21950.0,7,2,2022,중개거래,59.89,4,41285,성석동,20222
418,현대그린,1989,8250.0,4,2,2022,중개거래,38.52,1,41285,사리현동,20222
419,강촌마을(한양6),1998,24500.0,4,2,2022,중개거래,35.1,19,41285,마두동,20222
420,사리현동문디이스트1단지,2004,32000.0,5,2,2022,중개거래,84.6186,1,41285,사리현동,20222
422,백송마을(삼호),1992,45500.0,4,2,2022,중개거래,59.99,12,41285,백석동,20222
423,가좌마을2단지대우,2005,50000.0,23,2,2022,중개거래,117.2234,13,41287,가좌동,20222
424,푸르지오,2013,44000.0,21,2,2022,중개거래,59.95,6,41287,일산동,20222
425,강선마을15단지보성,1993,50000.0,28,2,2022,중개거래,59.88,5,41287,주엽동,20222
426,장성마을(대명2),1995,50500.0,27,2,2022,중개거래,61.56,1,41287,대화동,20222
427,후곡마을(한양),1995,33000.0,28,2,2022,중개거래,41.13,7,41287,일산동,20222
428,후곡마을(동신),1994,84000.0,26,2,2022,중개거래,164.52,2,41287,일산동,20222
429,성저마을(동익1단지),1995,49500.0,23,2,2022,중개거래,59.05,12,41287,대화동,20222
430,강선마을4단지동신,1993,53000.0,27,2,2022,중개거래,73.98,6,41287,주엽동,20222
431,철산,1989,17000.0,23,2,2022,중개거래,36.21,4,41287,덕이동,20222
433,후곡마을(건영15),1994,56700.0,19,2,2022,중개거래,70.98,1,41287,일산동,20222
434,탄현마을(현대),1994,43000.0,16,2,2022,중개거래,84.36,12,41287,탄현동,20222
435,"강선마을8단지(롯데,럭키)",1993,58500.0,28,2,2022,중개거래,71.01,4,41287,주엽동,20222
436,후곡마을(주공),1995,48000.0,24,2,2022,중개거래,68.13,5,41287,일산동,20222
437,쌍용스윗닷홈,2005,50000.0,25,2,2022,중개거래,113.9607,7,41287,탄현동,20222
438,유진스웰2단지,2010,66000.0,28,2,2022,직거래,180.7295,18,41287,일산동,20222
439,탄현마을(부영3),1995,27000.0,23,2,2022,중개거래,46.58,9,41287,탄현동,20222
440,대화마을동문(3단지),2002,50500.0,27,2,2022,중개거래,84.454,4,41287,대화동,20222
441,강선마을3단지한신,1994,64000.0,19,2,2022,중개거래,84.96,7,41287,주엽동,20222
442,문촌마을6단지기산쌍용,1994,48000.0,25,2,2022,중개거래,70.16,14,41287,주엽동,20222
443,철산,1989,17900.0,14,2,2022,중개거래,36.21,3,41287,덕이동,20222
444,후곡마을(동신),1994,88500.0,26,2,2022,중개거래,134.88,13,41287,일산동,20222
445,강선마을3단지한신,1994,43600.0,26,2,2022,중개거래,69.127,1,41287,주엽동,20222
446,문촌마을15단지부영,1993,36900.0,26,2,2022,중개거래,40.27,5,41287,주엽동,20222
447,강선마을14단지두산,1994,55000.0,21,2,2022,중개거래,59.76,3,41287,주엽동,20222
448,가좌마을6단지벽산,2005,45000.0,25,2,2022,중개거래,84.997,20,41287,가좌동,20222
449,철산,1989,17500.0,11,2,2022,중개거래,36.21,4,41287,덕이동,20222
450,문촌마을7단지주공,1995,45800.0,19,2,2022,중개거래,49.69,7,41287,주엽동,20222
451,문촌마을12단지유승,1996,53800.0,26,2,2022,중개거래,77.634,19,41287,주엽동,20222
452,문촌마을8단지동아,1994,59000.0,19,2,2022,중개거래,71.64,18,41287,주엽동,20222
453,강선마을19단지우성,1994,97000.0,14,2,2022,중개거래,125.32,15,41287,주엽동,20222
454,강선마을4단지동신,1993,37800.0,11,2,2022,중개거래,59.49,1,41287,주엽동,20222
455,후곡마을(주공),1995,53000.0,26,2,2022,중개거래,68.13,4,41287,일산동,20222
456,탄현마을(부영7),1995,26500.0,21,2,2022,중개거래,59.86,2,41287,탄현동,20222
457,문촌마을14단지세경,1999,46500.0,19,2,2022,중개거래,49.68,3,41287,주엽동,20222
458,중앙하이츠빌,2001,42000.0,16,2,2022,직거래,123.7106,1,41287,덕이동,20222
459,강선마을5단지동부,1994,75000.0,27,2,2022,중개거래,133.74,1,41287,주엽동,20222
460,탄현마을(현대),1994,34500.0,13,2,2022,중개거래,68.04,2,41287,탄현동,20222
461,문촌마을6단지기산쌍용,1994,49000.0,25,2,2022,중개거래,70.16,2,41287,주엽동,20222
462,후곡마을(건영6),1994,63800.0,21,2,2022,중개거래,84.5,10,41287,일산동,20222
463,후곡마을(코오롱),1995,44000.0,22,2,2022,중개거래,48.84,6,41287,일산동,20222
464,일산2차현대홈타운,2002,44500.0,21,2,2022,중개거래,55.74,7,41287,일산동,20222
465,일신.삼익아파트,2000,41600.0,23,2,2022,중개거래,84.89,1,41287,일산동,20222
466,강선마을16단지동문,1993,68300.0,10,2,2022,중개거래,84.225,7,41287,주엽동,20222
467,푸르지오,2013,41000.0,20,2,2022,중개거래,59.95,8,41287,일산동,20222
468,장성마을(3),1996,94000.0,11,2,2022,중개거래,133.74,10,41287,대화동,20222
470,후곡마을(코오롱),1995,43300.0,26,2,2022,중개거래,48.84,8,41287,일산동,20222
471,킨텍스양우파크타운,2003,54500.0,6,2,2022,중개거래,84.2266,5,41287,대화동,20222
472,일산두산위브더제니스,2013,88000.0,8,2,2022,중개거래,120.482,46,41287,탄현동,20222
474,장성마을(대명2),1995,57500.0,14,2,2022,중개거래,61.56,13,41287,대화동,20222
475,강선마을3단지한신,1994,51600.0,20,2,2022,중개거래,69.127,14,41287,주엽동,20222
476,강선마을4단지동신,1993,43000.0,3,2,2022,중개거래,59.49,3,41287,주엽동,20222
477,탄현마을(동문),1995,41300.0,19,2,2022,중개거래,84.54,8,41287,탄현동,20222
478,탄현마을(현대),1994,35800.0,8,2,2022,중개거래,68.04,10,41287,탄현동,20222
479,문촌마을9단지주공,1995,30000.0,25,2,2022,중개거래,42.75,17,41287,주엽동,20222
480,일신휴먼빌(1655),2003,45000.0,15,2,2022,중개거래,84.988,6,41287,일산동,20222
481,가좌마을7단지꿈에그린,2010,67800.0,4,2,2022,중개거래,134.9985,3,41287,가좌동,20222
482,문촌마을6단지기산쌍용,1994,47000.0,15,2,2022,중개거래,70.16,1,41287,주엽동,20222
483,탄현마을(삼익),1994,32600.0,19,2,2022,중개거래,59.97,13,41287,탄현동,20222
484,탄현마을풍림,2000,36900.0,13,2,2022,중개거래,59.859,8,41287,탄현동,20222
485,일산에듀포레푸르지오,2018,59900.0,16,2,2022,중개거래,84.8717,18,41287,탄현동,20222
486,가좌마을1단지양우,2005,30700.0,28,2,2022,중개거래,59.9913,16,41287,가좌동,20222
487,킨텍스휴먼빌(6단지),2003,54700.0,8,2,2022,중개거래,84.3669,5,41287,대화동,20222
488,삼남,1986,21500.0,8,2,2022,중개거래,54.99,2,41287,일산동,20222
489,일산두산위브더제니스,2013,115000.0,10,2,2022,중개거래,145.829,50,41287,탄현동,20222
490,후곡마을(현대18),1994,60500.0,5,2,2022,중개거래,84.81,4,41287,일산동,20222
491,하이파크시티일산파밀리에2단지,2011,67500.0,18,2,2022,중개거래,121.66,23,41287,덕이동,20222
492,중앙하이츠빌,2001,45000.0,22,2,2022,중개거래,123.7106,13,41287,덕이동,20222
493,미주7,1990,21500.0,23,2,2022,중개거래,80.01,6,41287,일산동,20222
494,일산임광진흥아파트,2009,49500.0,5,2,2022,중개거래,84.89,10,41287,탄현동,20222
495,미주8(저층),1991,27000.0,19,2,2022,중개거래,83.34,1,41287,일산동,20222
496,"큰마을대림,현대아파트",2001,38000.0,14,2,2022,중개거래,59.82,11,41287,탄현동,20222
497,강선마을17단지동성,1994,65000.0,5,2,2022,중개거래,84.97,5,41287,주엽동,20222
498,일산두산위브더제니스,2013,83000.0,25,2,2022,중개거래,120.782,15,41287,탄현동,20222
499,"강선마을1단지(벽산,대우)",1994,80000.0,17,2,2022,중개거래,131.46,2,41287,주엽동,20222
500,일신휴먼빌(1655),2003,45000.0,19,2,2022,중개거래,84.988,4,41287,일산동,20222
